발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2020-02-19,속초,90,-0.05,1.69,86.51,1.17
2020-02-19,철원,95,0.25,1.10,112.13,-0.09
2020-02-19,대관령,100,0.19,-0.05,95.27,-0.97
2020-02-19,춘천,101,0.20,1.21,110.82,-0.36
2020-02-19,강릉,105,0.16,0.70,102.29,1.33
2020-02-19,서울,108,0.46,1.05,132.34,-1.22
2020-02-19,인천,112,0.39,0.88,127.54,0.08
2020-02-19,원주,114,0.81,1.03,161.45,-1.60
2020-02-19,수원,119,0.35,1.04,123.85,-0.04
2020-02-19,충주,127,0.55,1.14,134.07,-0.31
2020-02-19,서산,129,-0.08,0.46,83.91,-0.33
2020-02-19,울진,130,0.97,1.13,197.59,2.87
2020-02-19,청주,131,0.06,0.67,81.36,-0.30
2020-02-19,대전,133,0.49,0.95,124.44,0.14
2020-02-19,추풍령,135,0.72,0.89,149.58,1.19
2020-02-19,안동,136,0.34,0.70,113.57,0.46
2020-02-19,포항,138,1.26,1.68,246.36,2.60
2020-02-19,군산,140,0.28,0.71,110.31,0.66
2020-02-19,대구,143,1.00,1.21,186.20,0.96
2020-02-19,전주,146,0.31,0.76,101.39,-0.04
2020-02-19,울산,152,2.17,2.00,437.98,2.68
2020-02-19,창원,155,1.48,1.39,294.34,1.61
2020-02-19,광주,156,0.72,0.57,136.89,-0.02
2020-02-19,부산,159,1.78,1.55,319.96,1.84
2020-02-19,통영,162,1.99,1.71,381.92,2.60
2020-02-19,목포,165,0.67,0.74,139.53,1.20
2020-02-19,여수,168,1.30,1.29,270.62,1.68
2020-02-19,완도,170,0.87,1.02,175.68,1.30
2020-02-19,제주,184,1.08,0.36,174.40,2.00
2020-02-19,고산,185,1.14,1.18,191.78,3.41
2020-02-19,성산,188,0.91,0.61,167.86,2.94
2020-02-19,서귀포,189,1.51,1.34,231.12,2.56
2020-02-19,진주,192,1.10,1.32,214.86,1.25
2020-02-19,강화,201,0.59,1.52,170.14,0.70
2020-02-19,양평,202,0.29,1.00,114.77,0.04
2020-02-19,이천,203,0.48,1.13,136.92,0.19
2020-02-19,인제,211,-0.09,1.42,80.73,-0.46
2020-02-19,홍천,212,0.09,0.77,88.54,-1.13
2020-02-19,태백,216,0.64,0.07,159.75,0.51
2020-02-19,제천,221,0.53,1.02,132.76,-0.60
2020-02-19,보은,226,0.62,1.04,138.70,0.55
2020-02-19,천안,232,0.12,0.54,96.07,-0.32
2020-02-19,보령,235,0.41,0.39,118.95,-0.32
2020-02-19,부여,236,0.25,0.98,105.01,0.37
2020-02-19,금산,238,0.30,0.98,103.14,0.17
2020-02-19,부안,243,0.38,0.57,112.65,0.59
2020-02-19,임실,244,0.65,0.68,126.43,0.26
2020-02-19,정읍,245,0.83,0.29,142.71,1.14
2020-02-19,남원,247,0.76,0.73,144.14,0.75
2020-02-19,장수,248,0.11,0.19,85.13,0.33
2020-02-19,장흥,260,1.10,1.22,204.66,1.13
2020-02-19,해남,261,0.87,0.74,157.36,0.86
2020-02-19,고흥,262,0.81,0.80,172.08,1.48
2020-02-19,봉화,271,0.36,-0.01,120.36,0.16
2020-02-19,영주,272,0.50,1.08,127.08,0.47
2020-02-19,문경,273,0.54,0.94,134.55,0.74
2020-02-19,영덕,277,0.92,1.59,193.82,2.88
2020-02-19,의성,278,0.90,1.17,173.02,0.39
2020-02-19,구미,279,0.82,0.94,163.51,1.47
2020-02-19,영천,281,1.30,1.67,249.11,1.70
2020-02-19,거창,284,0.77,1.12,151.94,0.68
2020-02-19,합천,285,1.07,1.15,200.10,1.54
2020-02-19,밀양,288,1.01,1.27,186.12,1.05
2020-02-19,산청,289,0.98,1.13,175.55,1.47
2020-02-19,거제,294,1.57,1.49,276.37,2.10
2020-02-19,남해,295,1.62,1.60,321.28,2.45
