발표일자,지점명,지점코드,spi1,spi3,edi
2016-03-30,속초,90,-0.39,-1.12,-0.51
2016-03-30,대관령,100,-0.75,-1.23,-1.84
2016-03-30,춘천,101,0.82,0.87,-1.18
2016-03-30,강릉,105,-0.43,-0.72,-0.97
2016-03-30,서울,108,0.30,0.36,-2.60
2016-03-30,인천,112,0.66,0.65,-1.41
2016-03-30,원주,114,0.38,0.02,-1.49
2016-03-30,수원,119,0.71,0.86,-1.00
2016-03-30,충주,127,-0.51,-0.60,-1.92
2016-03-30,서산,129,-0.16,0.45,-0.95
2016-03-30,울진,130,-0.62,-1.19,-0.91
2016-03-30,청주,131,-0.71,-0.67,-2.46
2016-03-30,대전,133,0.16,-0.16,-1.76
2016-03-30,추풍령,135,0.75,0.16,-0.77
2016-03-30,포항,138,0.52,0.00,-0.33
2016-03-30,군산,140,-0.45,0.35,-0.69
2016-03-30,대구,143,0.95,0.51,0.00
2016-03-30,전주,146,0.94,0.33,-1.10
2016-03-30,울산,152,0.86,0.70,0.23
2016-03-30,광주,156,0.13,0.30,-0.42
2016-03-30,부산,159,1.44,1.53,0.93
2016-03-30,통영,162,1.21,2.09,1.54
2016-03-30,목포,165,0.08,1.03,0.25
2016-03-30,여수,168,0.53,1.20,-0.05
2016-03-30,완도,170,-0.35,0.50,-0.04
2016-03-30,제주,184,0.49,0.69,0.69
2016-03-30,성산,188,1.29,1.87,2.65
2016-03-30,서귀포,189,0.19,0.99,1.36
2016-03-30,진주,192,1.47,1.32,0.57
2016-03-30,강화,201,0.90,0.85,-1.25
2016-03-30,양평,202,-0.49,-0.93,-2.74
2016-03-30,이천,203,0.87,0.69,-0.79
2016-03-30,인제,211,0.75,0.60,-0.95
2016-03-30,홍천,212,0.37,-0.03,-2.52
2016-03-30,제천,221,-0.67,0.16,-1.81
2016-03-30,보은,226,0.37,0.01,-1.19
2016-03-30,천안,232,-0.34,-0.46,-1.94
2016-03-30,보령,235,-0.33,-0.22,-1.75
2016-03-30,부여,236,-0.54,-0.28,-1.59
2016-03-30,금산,238,0.68,0.18,-1.04
2016-03-30,부안,243,0.45,0.74,-0.28
2016-03-30,임실,244,0.64,0.47,-0.76
2016-03-30,정읍,245,1.16,0.85,-0.05
2016-03-30,남원,247,1.25,0.69,-0.47
2016-03-30,장흥,260,0.76,1.02,-0.26
2016-03-30,해남,261,0.84,0.66,-0.14
2016-03-30,고흥,262,0.27,0.90,-0.29
2016-03-30,영주,272,-0.10,0.06,-1.62
2016-03-30,문경,273,0.24,0.09,-1.16
2016-03-30,영덕,277,-0.75,-1.28,-1.05
2016-03-30,의성,278,0.76,0.04,-1.48
2016-03-30,구미,279,0.57,0.18,-0.76
2016-03-30,영천,281,1.10,0.64,-0.03
2016-03-30,거창,284,0.43,0.32,-0.44
2016-03-30,합천,285,1.36,1.00,0.15
2016-03-30,밀양,288,1.38,1.21,0.22
2016-03-30,산청,289,0.54,0.52,-0.26
2016-03-30,거제,294,0.70,1.40,0.82
2016-03-30,남해,295,0.52,1.34,0.50
