발표일자,지점명,지점코드,spi1,spi3,edi
2016-11-03,속초,90,-0.06,-0.59,-0.44
2016-11-03,대관령,100,-0.04,-0.79,-1.31
2016-11-03,춘천,101,0.40,-1.08,-0.42
2016-11-03,강릉,105,-0.23,-0.42,-0.70
2016-11-03,서울,108,0.48,-1.24,-1.40
2016-11-03,인천,112,0.45,-1.31,-1.56
2016-11-03,원주,114,0.77,-1.39,-1.77
2016-11-03,수원,119,0.94,-0.84,-1.29
2016-11-03,충주,127,0.91,-1.16,-1.13
2016-11-03,서산,129,0.49,-1.18,-1.15
2016-11-03,울진,130,0.54,0.10,0.17
2016-11-03,청주,131,0.80,-1.08,-1.22
2016-11-03,대전,133,1.34,-0.25,-0.32
2016-11-03,추풍령,135,1.64,0.11,-0.01
2016-11-03,포항,138,2.18,2.24,1.94
2016-11-03,군산,140,1.46,-0.23,-0.23
2016-11-03,대구,143,1.56,0.69,0.80
2016-11-03,전주,146,1.79,-0.40,-0.58
2016-11-03,울산,152,2.62,1.53,1.85
2016-11-03,광주,156,2.23,0.49,0.60
2016-11-03,부산,159,1.54,1.19,0.72
2016-11-03,통영,162,1.81,1.75,1.54
2016-11-03,목포,165,2.03,0.42,0.79
2016-11-03,여수,168,1.55,0.38,0.20
2016-11-03,완도,170,1.83,0.26,0.07
2016-11-03,제주,184,1.77,0.14,0.08
2016-11-03,성산,188,1.59,0.30,0.36
2016-11-03,서귀포,189,2.47,0.84,1.09
2016-11-03,진주,192,1.89,0.73,0.51
2016-11-03,강화,201,0.82,-0.49,-0.71
2016-11-03,양평,202,0.68,-1.25,-1.58
2016-11-03,이천,203,0.92,-1.21,-1.63
2016-11-03,인제,211,0.20,-0.75,-0.38
2016-11-03,홍천,212,0.42,-1.30,-1.45
2016-11-03,제천,221,1.08,-0.93,-0.98
2016-11-03,보은,226,1.61,-0.31,0.04
2016-11-03,천안,232,0.86,-1.01,-0.86
2016-11-03,보령,235,1.18,-1.12,-1.37
2016-11-03,부여,236,1.25,-0.70,-0.59
2016-11-03,금산,238,1.81,0.05,0.20
2016-11-03,부안,243,1.55,-0.44,-0.56
2016-11-03,임실,244,1.70,0.29,0.05
2016-11-03,정읍,245,1.58,0.15,-0.07
2016-11-03,남원,247,2.42,0.59,0.39
2016-11-03,장흥,260,2.33,0.15,0.02
2016-11-03,해남,261,2.57,0.29,0.26
2016-11-03,고흥,262,2.00,0.47,0.31
2016-11-03,영주,272,1.10,-0.85,-0.38
2016-11-03,문경,273,1.47,-0.42,-0.24
2016-11-03,영덕,277,1.28,0.86,0.48
2016-11-03,의성,278,1.65,0.49,0.16
2016-11-03,구미,279,1.90,0.80,0.77
2016-11-03,영천,281,1.50,1.09,0.76
2016-11-03,거창,284,1.90,0.25,0.07
2016-11-03,합천,285,2.17,0.88,0.88
2016-11-03,밀양,288,1.85,1.33,1.26
2016-11-03,산청,289,1.95,0.37,0.06
2016-11-03,거제,294,1.70,1.13,0.83
2016-11-03,남해,295,1.86,1.30,1.07
