발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2013-04-09,속초,90,1.36,0.70,212.50,0.36
2013-04-09,철원,95,-,-,100.00,-
2013-04-09,대관령,100,0.24,-0.09,108.40,-1.04
2013-04-09,춘천,101,0.70,1.41,144.40,1.43
2013-04-09,강릉,105,1.54,0.19,208.90,0.01
2013-04-09,서울,108,0.31,1.07,111.90,1.46
2013-04-09,인천,112,0.42,1.22,119.40,1.99
2013-04-09,원주,114,0.72,0.79,151.90,1.14
2013-04-09,수원,119,0.60,0.90,141.70,2.33
2013-04-09,충주,127,1.07,1.16,177.30,1.65
2013-04-09,서산,129,0.76,1.28,154.60,2.93
2013-04-09,울진,130,0.52,0.39,133.90,0.08
2013-04-09,청주,131,0.50,0.48,130.60,1.20
2013-04-09,대전,133,0.53,0.77,127.80,1.28
2013-04-09,추풍령,135,0.59,0.76,134.70,2.06
2013-04-09,안동,136,-,-,100.00,-
2013-04-09,포항,138,1.13,0.27,174.00,0.91
2013-04-09,군산,140,0.65,0.99,136.60,2.14
2013-04-09,대구,143,1.09,0.71,172.70,1.70
2013-04-09,전주,146,0.98,0.67,158.80,1.27
2013-04-09,울산,152,1.26,0.43,187.20,1.70
2013-04-09,창원,155,-,-,100.00,-
2013-04-09,광주,156,0.64,0.14,143.10,1.20
2013-04-09,부산,159,1.22,0.69,180.40,2.74
2013-04-09,통영,162,0.34,0.32,124.00,1.49
2013-04-09,목포,165,0.57,0.22,131.20,1.67
2013-04-09,여수,168,0.18,1.06,111.00,2.31
2013-04-09,완도,170,1.10,1.55,155.90,1.90
2013-04-09,제주,184,1.01,0.01,144.30,2.19
2013-04-09,고산,185,-,-,100.00,-
2013-04-09,성산,188,0.12,-0.30,89.40,1.09
2013-04-09,서귀포,189,-0.78,-0.42,61.00,0.57
2013-04-09,진주,192,0.09,0.36,109.60,1.35
2013-04-09,강화,201,0.37,0.69,105.80,0.88
2013-04-09,양평,202,0.78,1.46,159.80,1.67
2013-04-09,이천,203,0.21,0.58,111.70,0.96
2013-04-09,인제,211,0.41,0.80,130.50,0.24
2013-04-09,홍천,212,0.31,0.80,117.80,0.38
2013-04-09,태백,216,-,-,100.00,-
2013-04-09,제천,221,0.83,1.12,159.00,1.22
2013-04-09,보은,226,0.74,0.85,149.50,1.75
2013-04-09,천안,232,0.31,0.37,116.40,1.06
2013-04-09,보령,235,0.57,0.56,134.50,1.07
2013-04-09,부여,236,0.26,0.64,107.90,1.12
2013-04-09,금산,238,0.63,0.69,141.10,1.24
2013-04-09,부안,243,0.53,0.12,135.90,1.36
2013-04-09,임실,244,1.12,0.38,176.40,1.42
2013-04-09,정읍,245,1.01,0.14,167.40,1.19
2013-04-09,남원,247,0.61,0.15,147.00,0.87
2013-04-09,장수,248,-,-,100.00,-
2013-04-09,장흥,260,0.48,0.28,127.00,1.15
2013-04-09,해남,261,1.19,0.78,177.90,2.26
2013-04-09,고흥,262,0.45,0.42,126.70,1.51
2013-04-09,봉화,271,-,-,100.00,-
2013-04-09,영주,272,0.27,0.98,115.40,1.43
2013-04-09,문경,273,0.69,0.99,150.60,1.66
2013-04-09,영덕,277,0.73,0.40,148.20,0.55
2013-04-09,의성,278,1.26,0.91,195.10,1.31
2013-04-09,구미,279,0.86,0.57,151.80,1.92
2013-04-09,영천,281,1.70,1.14,241.30,2.70
2013-04-09,거창,284,0.33,0.13,120.60,1.16
2013-04-09,합천,285,0.35,0.33,126.00,1.89
2013-04-09,밀양,288,0.76,0.77,162.10,1.74
2013-04-09,산청,289,0.26,0.18,113.50,1.30
2013-04-09,거제,294,0.59,0.37,135.20,1.12
2013-04-09,남해,295,0.23,1.10,113.30,1.66
