발표일자,지점명,지점코드,spi1,spi3,edi
2015-12-10,속초,90,2.45,1.31,0.95
2015-12-10,대관령,100,1.24,-0.33,-1.53
2015-12-10,춘천,101,1.81,0.71,-2.06
2015-12-10,강릉,105,1.62,0.42,-0.11
2015-12-10,서울,108,1.29,0.45,-2.29
2015-12-10,인천,112,1.38,0.57,-2.30
2015-12-10,원주,114,1.63,0.34,-1.40
2015-12-10,수원,119,1.80,0.57,-1.83
2015-12-10,충주,127,1.42,0.13,-1.57
2015-12-10,서산,129,1.73,0.74,-1.08
2015-12-10,울진,130,1.83,0.29,-0.11
2015-12-10,청주,131,1.27,0.42,-1.74
2015-12-10,대전,133,1.36,0.57,-1.41
2015-12-10,추풍령,135,1.26,0.56,-1.01
2015-12-10,포항,138,0.97,0.11,-0.46
2015-12-10,군산,140,1.45,0.88,-0.77
2015-12-10,대구,143,0.47,-0.27,-0.52
2015-12-10,전주,146,1.07,0.46,-1.49
2015-12-10,울산,152,0.70,0.17,-0.59
2015-12-10,광주,156,1.32,0.57,-0.59
2015-12-10,부산,159,0.22,0.94,-0.31
2015-12-10,통영,162,0.20,0.70,-0.15
2015-12-10,목포,165,1.13,0.54,-0.37
2015-12-10,여수,168,0.32,-0.03,-0.73
2015-12-10,완도,170,0.49,0.18,-0.21
2015-12-10,제주,184,1.48,0.36,0.46
2015-12-10,성산,188,1.64,1.21,1.17
2015-12-10,서귀포,189,1.51,1.46,1.31
2015-12-10,진주,192,0.77,0.09,-0.50
2015-12-10,강화,201,1.22,0.56,-2.71
2015-12-10,양평,202,1.74,0.53,-2.21
2015-12-10,이천,203,1.94,0.63,-1.50
2015-12-10,인제,211,1.77,0.48,-1.83
2015-12-10,홍천,212,1.52,0.30,-2.41
2015-12-10,제천,221,1.41,0.25,-1.71
2015-12-10,보은,226,1.39,0.48,-1.19
2015-12-10,천안,232,1.61,0.46,-1.48
2015-12-10,보령,235,1.62,0.73,-1.41
2015-12-10,부여,236,1.30,0.56,-1.30
2015-12-10,금산,238,1.11,0.59,-1.17
2015-12-10,부안,243,1.09,0.47,-0.83
2015-12-10,임실,244,1.17,0.58,-1.19
2015-12-10,정읍,245,0.99,0.62,-0.88
2015-12-10,남원,247,1.11,0.48,-1.03
2015-12-10,장흥,260,0.63,0.09,-0.89
2015-12-10,해남,261,0.46,0.01,-0.60
2015-12-10,고흥,262,0.33,-0.05,-0.49
2015-12-10,영주,272,1.23,0.02,-1.36
2015-12-10,문경,273,1.58,0.45,-1.30
2015-12-10,영덕,277,1.86,0.66,0.01
2015-12-10,의성,278,0.89,-0.16,-1.39
2015-12-10,구미,279,0.96,-0.15,-0.87
2015-12-10,영천,281,0.48,-0.03,-0.68
2015-12-10,거창,284,1.14,0.14,-0.62
2015-12-10,합천,285,0.82,-0.10,-0.59
2015-12-10,밀양,288,0.28,0.04,-0.74
2015-12-10,산청,289,1.00,-0.08,-0.39
2015-12-10,거제,294,0.48,0.86,-0.09
2015-12-10,남해,295,0.60,0.29,-0.33
