발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2020-12-17,속초,90,-0.37,-2.57,40.18,1.10
2020-12-17,철원,95,1.25,-1.18,217.32,1.29
2020-12-17,대관령,100,-0.38,-1.20,56.39,-0.29
2020-12-17,춘천,101,1.89,-0.84,291.91,0.85
2020-12-17,강릉,105,-1.05,-2.39,16.69,0.28
2020-12-17,서울,108,2.20,0.15,309.49,0.75
2020-12-17,인천,112,1.40,-0.50,196.85,0.26
2020-12-17,원주,114,-0.34,-2.22,73.41,-0.25
2020-12-17,수원,119,0.87,-0.71,155.21,1.12
2020-12-17,충주,127,0.27,-1.47,111.09,0.53
2020-12-17,서산,129,0.89,-1.09,157.13,0.55
2020-12-17,울진,130,-0.33,-2.20,49.81,0.00
2020-12-17,청주,131,0.01,-1.94,95.36,0.12
2020-12-17,대전,133,0.08,-2.01,98.84,0.31
2020-12-17,추풍령,135,0.22,-2.10,110.56,1.02
2020-12-17,안동,136,0.50,-2.23,142.34,0.43
2020-12-17,포항,138,-0.03,-2.12,68.22,-0.19
2020-12-17,군산,140,-0.26,-1.72,80.82,1.07
2020-12-17,대구,143,0.21,-1.61,94.87,0.35
2020-12-17,전주,146,0.35,-1.80,115.30,1.22
2020-12-17,울산,152,0.29,-1.50,104.55,0.32
2020-12-17,창원,155,0.71,-1.14,155.71,0.11
2020-12-17,광주,156,-0.44,-2.02,62.61,1.46
2020-12-17,부산,159,0.13,-1.54,86.57,1.33
2020-12-17,통영,162,0.53,-1.02,133.36,1.53
2020-12-17,목포,165,-1.30,-1.70,28.90,0.26
2020-12-17,여수,168,-0.61,-1.90,38.67,0.29
2020-12-17,완도,170,-2.07,-2.17,3.29,-0.44
2020-12-17,제주,184,-1.14,-1.29,37.45,-0.54
2020-12-17,고산,185,-0.98,-1.14,30.48,-0.17
2020-12-17,성산,188,-1.77,-1.79,10.72,-0.33
2020-12-17,서귀포,189,-1.74,-1.40,8.43,-0.29
2020-12-17,진주,192,0.01,-1.49,74.25,0.45
2020-12-17,강화,201,0.85,-1.33,149.93,0.11
2020-12-17,양평,202,0.91,-1.31,166.47,-0.20
2020-12-17,이천,203,0.43,-1.47,123.11,0.79
2020-12-17,인제,211,1.46,-1.26,223.04,0.62
2020-12-17,홍천,212,1.19,-1.50,189.21,0.22
2020-12-17,태백,216,0.27,-1.14,100.31,0.72
2020-12-17,제천,221,-0.46,-2.20,65.99,0.31
2020-12-17,보은,226,-0.13,-2.25,86.35,1.16
2020-12-17,천안,232,0.24,-1.51,110.67,0.47
2020-12-17,보령,235,-0.44,-1.87,70.80,-0.23
2020-12-17,부여,236,-0.01,-1.85,93.51,0.39
2020-12-17,금산,238,0.17,-1.84,101.39,1.09
2020-12-17,부안,243,0.01,-1.80,93.50,0.92
2020-12-17,임실,244,0.73,-1.18,153.83,1.38
2020-12-17,정읍,245,0.48,-1.47,120.37,1.06
2020-12-17,남원,247,-0.33,-1.90,76.51,1.46
2020-12-17,장수,248,0.30,-1.43,120.07,1.88
2020-12-17,장흥,260,-0.69,-1.81,41.45,0.02
2020-12-17,해남,261,-2.10,-2.04,10.94,0.00
2020-12-17,고흥,262,-1.03,-1.89,20.24,-0.18
2020-12-17,봉화,271,0.15,-1.77,93.33,0.20
2020-12-17,영주,272,0.68,-1.74,148.60,0.43
2020-12-17,문경,273,0.48,-1.88,126.83,1.18
2020-12-17,영덕,277,-0.06,-2.43,71.18,0.18
2020-12-17,의성,278,1.00,-1.69,199.54,0.08
2020-12-17,구미,279,0.62,-1.54,143.26,1.03
2020-12-17,영천,281,0.57,-1.58,133.71,0.38
2020-12-17,거창,284,-0.03,-1.78,76.02,0.71
2020-12-17,합천,285,-0.07,-1.77,62.33,0.96
2020-12-17,밀양,288,1.22,-0.70,233.53,0.42
2020-12-17,산청,289,0.19,-1.35,89.13,1.06
2020-12-17,거제,294,0.25,-1.36,102.45,0.93
2020-12-17,남해,295,0.57,-1.10,142.51,0.48
