발표일자,지점명,지점코드,spi1,spi3,edi
2019-07-21,속초,90,-0.36,-0.59,-0.35
2019-07-21,철원,95,-2.19,-2.36,-1.72
2019-07-21,대관령,100,-1.07,-1.00,-1.06
2019-07-21,춘천,101,-1.74,-1.84,-1.42
2019-07-21,강릉,105,-0.02,0.02,-0.14
2019-07-21,서울,108,-2.51,-2.21,-1.84
2019-07-21,인천,112,-1.75,-2.03,-1.67
2019-07-21,원주,114,-1.97,-2.17,-1.79
2019-07-21,수원,119,-2.73,-2.35,-1.85
2019-07-21,충주,127,-1.78,-1.90,-1.57
2019-07-21,서산,129,-1.40,-2.03,-1.90
2019-07-21,울진,130,-0.15,0.06,0.23
2019-07-21,청주,131,-2.23,-2.04,-1.72
2019-07-21,대전,133,-1.75,-1.68,-1.42
2019-07-21,추풍령,135,-0.37,-0.62,-0.58
2019-07-21,안동,136,-1.20,-1.26,-1.30
2019-07-21,포항,138,0.32,0.03,-0.02
2019-07-21,군산,140,-1.07,-1.42,-1.05
2019-07-21,대구,143,0.34,-0.12,0.00
2019-07-21,전주,146,-1.17,-1.48,-1.43
2019-07-21,울산,152,1.08,0.56,1.02
2019-07-21,창원,155,1.12,0.76,0.94
2019-07-21,광주,156,-0.18,-0.54,-0.51
2019-07-21,부산,159,1.33,0.74,1.41
2019-07-21,통영,162,1.56,1.26,2.16
2019-07-21,목포,165,0.07,0.27,0.31
2019-07-21,여수,168,1.19,0.83,1.47
2019-07-21,완도,170,0.91,0.97,1.44
2019-07-21,제주,184,1.24,0.82,1.53
2019-07-21,고산,185,0.78,0.45,0.69
2019-07-21,성산,188,1.40,1.35,2.05
2019-07-21,서귀포,189,1.00,1.05,1.45
2019-07-21,진주,192,0.67,0.36,0.68
2019-07-21,강화,201,-2.99,-2.62,-2.33
2019-07-21,양평,202,-1.88,-1.97,-1.50
2019-07-21,이천,203,-2.12,-2.25,-1.70
2019-07-21,인제,211,-1.96,-1.70,-1.36
2019-07-21,홍천,212,-2.02,-2.03,-1.40
2019-07-21,태백,216,-0.18,-0.36,-0.02
2019-07-21,제천,221,-1.95,-1.75,-1.41
2019-07-21,보은,226,-1.19,-1.28,-1.09
2019-07-21,천안,232,-2.28,-2.15,-1.85
2019-07-21,보령,235,-1.92,-2.24,-2.00
2019-07-21,부여,236,-1.73,-2.02,-1.55
2019-07-21,금산,238,-1.31,-1.45,-1.39
2019-07-21,부안,243,-0.69,-1.09,-0.80
2019-07-21,임실,244,-0.91,-1.08,-0.82
2019-07-21,정읍,245,-0.83,-1.34,-0.95
2019-07-21,남원,247,0.75,0.46,0.56
2019-07-21,장수,248,0.12,-0.18,-0.34
2019-07-21,장흥,260,0.76,0.68,1.26
2019-07-21,해남,261,-0.47,-0.91,-0.17
2019-07-21,고흥,262,1.37,0.96,2.10
2019-07-21,봉화,271,-0.05,-0.43,-0.60
2019-07-21,영주,272,-1.15,-1.36,-0.98
2019-07-21,문경,273,-1.30,-1.22,-1.03
2019-07-21,영덕,277,0.63,0.66,0.64
2019-07-21,의성,278,-0.78,-1.00,-1.02
2019-07-21,구미,279,-0.29,-0.34,-0.29
2019-07-21,영천,281,0.67,0.17,0.14
2019-07-21,거창,284,0.13,-0.10,0.14
2019-07-21,합천,285,0.91,0.50,0.78
2019-07-21,밀양,288,0.68,0.05,0.46
2019-07-21,산청,289,1.11,0.92,2.00
2019-07-21,거제,294,1.45,1.15,1.96
2019-07-21,남해,295,1.53,1.34,2.20
