발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2018-06-28,속초,90,-1.48,0.43,28.60,-0.48
2018-06-28,철원,95,0.08,1.65,80.00,1.13
2018-06-28,대관령,100,-0.88,0.49,42.00,-0.55
2018-06-28,춘천,101,-0.12,1.15,70.10,0.90
2018-06-28,강릉,105,-1.57,0.79,21.10,-0.27
2018-06-28,서울,108,0.41,1.37,104.10,0.97
2018-06-28,인천,112,0.88,1.35,147.40,1.39
2018-06-28,원주,114,0.38,1.16,107.70,1.06
2018-06-28,수원,119,0.41,1.15,105.70,1.19
2018-06-28,충주,127,-0.11,0.70,68.40,0.41
2018-06-28,서산,129,0.70,1.07,131.10,1.27
2018-06-28,울진,130,-1.33,0.19,26.80,-0.37
2018-06-28,청주,131,-0.51,0.20,49.70,-0.07
2018-06-28,대전,133,-0.48,0.24,55.70,0.17
2018-06-28,추풍령,135,-0.30,0.25,65.40,0.45
2018-06-28,안동,136,-0.91,0.31,39.40,-0.04
2018-06-28,포항,138,-0.45,-0.23,53.60,-0.12
2018-06-28,군산,140,-0.32,0.60,68.50,0.67
2018-06-28,대구,143,0.10,0.46,82.10,0.36
2018-06-28,전주,146,-0.19,0.22,71.60,0.31
2018-06-28,울산,152,-0.82,-0.70,40.10,-0.75
2018-06-28,창원,155,-0.84,-0.79,38.40,-0.87
2018-06-28,광주,156,-0.63,-0.30,48.40,-0.28
2018-06-28,부산,159,-1.14,-0.62,30.50,-0.56
2018-06-28,통영,162,-0.76,0.08,45.20,-0.11
2018-06-28,목포,165,-1.25,-0.01,21.40,-0.27
2018-06-28,여수,168,-1.05,-0.92,32.50,-0.47
2018-06-28,완도,170,-0.71,-0.28,39.70,-0.29
2018-06-28,제주,184,-0.20,0.02,67.90,-0.28
2018-06-28,고산,185,-0.50,1.33,63.30,0.89
2018-06-28,성산,188,-0.62,0.02,59.10,-0.13
2018-06-28,서귀포,189,-1.23,0.85,46.80,-0.09
2018-06-28,진주,192,-0.93,-1.02,38.90,-0.82
2018-06-28,강화,201,0.34,0.69,86.50,0.29
2018-06-28,양평,202,-0.10,1.04,66.70,0.63
2018-06-28,이천,203,0.36,1.07,103.80,0.84
2018-06-28,인제,211,-0.49,0.88,51.20,0.36
2018-06-28,홍천,212,-0.30,1.32,52.50,0.67
2018-06-28,태백,216,-0.78,0.51,56.50,-0.17
2018-06-28,제천,221,-0.01,0.60,74.20,0.25
2018-06-28,보은,226,-0.38,0.23,55.70,0.09
2018-06-28,천안,232,-0.17,0.28,68.80,0.15
2018-06-28,보령,235,-0.80,0.16,45.40,-0.11
2018-06-28,부여,236,-0.35,0.39,61.00,0.31
2018-06-28,금산,238,-0.27,0.44,65.60,0.34
2018-06-28,부안,243,-0.56,0.22,55.70,0.24
2018-06-28,임실,244,-0.27,0.11,67.30,0.30
2018-06-28,정읍,245,-0.20,0.12,68.00,0.36
2018-06-28,남원,247,0.25,0.67,98.10,0.78
2018-06-28,장수,248,0.08,0.56,74.60,0.43
2018-06-28,장흥,260,-1.04,-1.37,30.30,-0.81
2018-06-28,해남,261,-0.74,-0.68,38.80,-0.43
2018-06-28,고흥,262,-0.94,-1.15,37.80,-0.55
2018-06-28,봉화,271,-0.30,0.79,58.80,0.09
2018-06-28,영주,272,-0.68,0.55,49.10,0.17
2018-06-28,문경,273,-0.82,0.25,43.50,0.01
2018-06-28,영덕,277,-1.17,0.00,28.70,-0.40
2018-06-28,의성,278,-0.47,0.44,59.40,0.25
2018-06-28,구미,279,0.80,1.00,137.20,1.41
2018-06-28,영천,281,-0.02,0.18,73.70,0.31
2018-06-28,거창,284,-0.46,-0.18,57.50,-0.12
2018-06-28,합천,285,-0.65,-0.07,49.30,-0.17
2018-06-28,밀양,288,-0.86,-0.80,35.80,-0.76
2018-06-28,산청,289,-0.51,-0.30,54.30,-0.41
2018-06-28,거제,294,-0.93,0.47,37.30,-0.01
2018-06-28,남해,295,-1.17,-0.80,27.80,-0.57
