발표일자,지점명,지점코드,spi1,spi3,edi
2016-04-04,속초,90,-0.62,-1.18,-0.59
2016-04-04,대관령,100,-1.16,-1.27,-1.93
2016-04-04,춘천,101,0.91,0.80,-1.16
2016-04-04,강릉,105,-0.87,-0.78,-1.15
2016-04-04,서울,108,0.17,0.19,-2.70
2016-04-04,인천,112,0.44,0.50,-1.58
2016-04-04,원주,114,-0.34,-0.32,-1.65
2016-04-04,수원,119,0.45,0.60,-1.23
2016-04-04,충주,127,-1.40,-0.77,-2.08
2016-04-04,서산,129,-0.81,0.27,-1.23
2016-04-04,울진,130,-0.60,-1.11,-0.92
2016-04-04,청주,131,-1.51,-0.82,-2.67
2016-04-04,대전,133,-0.53,-0.29,-1.81
2016-04-04,추풍령,135,-0.03,0.20,-0.65
2016-04-04,포항,138,0.25,0.11,-0.30
2016-04-04,군산,140,-0.85,0.17,-0.88
2016-04-04,대구,143,0.96,0.70,0.47
2016-04-04,전주,146,0.45,0.19,-1.18
2016-04-04,울산,152,-0.11,0.68,0.06
2016-04-04,광주,156,-0.52,0.23,-0.51
2016-04-04,부산,159,0.36,1.24,0.45
2016-04-04,통영,162,0.76,1.91,1.40
2016-04-04,목포,165,-0.16,0.79,0.01
2016-04-04,여수,168,0.90,1.59,1.17
2016-04-04,완도,170,-0.26,0.48,0.00
2016-04-04,제주,184,0.82,0.91,0.98
2016-04-04,성산,188,1.39,1.79,2.39
2016-04-04,서귀포,189,0.81,1.14,1.89
2016-04-04,진주,192,1.16,1.51,1.25
2016-04-04,강화,201,0.84,0.62,-1.42
2016-04-04,양평,202,-0.56,-1.05,-2.74
2016-04-04,이천,203,0.49,0.45,-1.00
2016-04-04,인제,211,0.63,0.42,-0.90
2016-04-04,홍천,212,0.17,-0.20,-2.56
2016-04-04,제천,221,-1.03,-0.11,-1.90
2016-04-04,보은,226,-0.05,-0.10,-1.16
2016-04-04,천안,232,-1.29,-0.58,-2.17
2016-04-04,보령,235,-1.05,-0.48,-1.92
2016-04-04,부여,236,-1.27,-0.54,-1.75
2016-04-04,금산,238,-0.14,0.09,-0.98
2016-04-04,부안,243,0.17,0.59,-0.40
2016-04-04,임실,244,0.10,0.40,-0.81
2016-04-04,정읍,245,0.71,0.70,-0.28
2016-04-04,남원,247,0.19,0.80,-0.21
2016-04-04,장흥,260,0.46,1.01,-0.04
2016-04-04,해남,261,0.38,0.60,-0.14
2016-04-04,고흥,262,0.23,0.94,0.13
2016-04-04,영주,272,-0.05,0.03,-1.52
2016-04-04,문경,273,0.04,0.13,-0.83
2016-04-04,영덕,277,-0.53,-1.08,-0.83
2016-04-04,의성,278,0.90,0.21,-1.29
2016-04-04,구미,279,0.80,0.44,-0.22
2016-04-04,영천,281,1.32,0.93,0.77
2016-04-04,거창,284,-0.27,0.37,-0.39
2016-04-04,합천,285,1.29,1.16,0.65
2016-04-04,밀양,288,1.00,1.40,0.83
2016-04-04,산청,289,0.48,0.70,0.13
2016-04-04,거제,294,0.24,1.23,0.55
2016-04-04,남해,295,0.89,1.64,1.56
