발표일자,지점명,지점코드,spi1,spi3,edi
2015-02-21,속초,90,-0.03,-0.80,-1.66
2015-02-21,대관령,100,-0.32,-0.43,-1.33
2015-02-21,춘천,101,0.46,0.16,-2.17
2015-02-21,강릉,105,-0.49,-1.13,-1.07
2015-02-21,서울,108,0.02,-0.02,-1.91
2015-02-21,인천,112,0.24,0.27,-1.75
2015-02-21,원주,114,-0.33,-0.37,-1.99
2015-02-21,수원,119,0.20,0.36,-0.81
2015-02-21,충주,127,0.00,-0.07,-0.76
2015-02-21,서산,129,-0.22,1.08,-0.75
2015-02-21,울진,130,0.13,-0.98,0.01
2015-02-21,청주,131,0.17,0.34,-0.81
2015-02-21,대전,133,-0.02,0.78,-0.14
2015-02-21,추풍령,135,0.41,1.73,0.86
2015-02-21,포항,138,-0.57,-0.09,-0.08
2015-02-21,군산,140,0.10,1.50,0.54
2015-02-21,대구,143,-0.06,0.82,0.35
2015-02-21,전주,146,-0.33,1.28,0.21
2015-02-21,울산,152,-0.53,0.00,0.10
2015-02-21,광주,156,-0.25,1.63,0.37
2015-02-21,부산,159,-0.58,0.44,0.51
2015-02-21,통영,162,0.08,0.97,1.10
2015-02-21,목포,165,0.32,2.09,0.69
2015-02-21,여수,168,-0.12,0.89,0.88
2015-02-21,완도,170,0.27,1.45,1.40
2015-02-21,제주,184,-0.37,0.94,0.06
2015-02-21,성산,188,-0.07,1.13,0.79
2015-02-21,서귀포,189,0.80,1.30,1.45
2015-02-21,진주,192,0.04,0.98,0.92
2015-02-21,강화,201,0.20,0.05,-2.40
2015-02-21,양평,202,0.01,-0.13,-1.85
2015-02-21,이천,203,0.28,0.22,-1.66
2015-02-21,인제,211,0.27,-0.13,-1.61
2015-02-21,홍천,212,-0.33,-0.63,-2.05
2015-02-21,제천,221,0.20,-0.09,-1.26
2015-02-21,보은,226,0.51,0.71,0.22
2015-02-21,천안,232,0.07,0.24,-0.47
2015-02-21,보령,235,-0.14,1.28,-0.11
2015-02-21,부여,236,0.32,1.25,0.30
2015-02-21,금산,238,-0.03,1.18,0.38
2015-02-21,부안,243,-0.32,1.81,0.62
2015-02-21,임실,244,-0.89,0.83,0.12
2015-02-21,정읍,245,-0.75,1.18,0.44
2015-02-21,남원,247,-0.23,1.42,0.13
2015-02-21,장흥,260,-0.22,0.81,0.43
2015-02-21,해남,261,-0.09,1.65,0.00
2015-02-21,고흥,262,-0.06,0.97,1.15
2015-02-21,영주,272,0.15,-0.05,0.28
2015-02-21,문경,273,0.18,0.20,-0.14
2015-02-21,영덕,277,-0.71,-0.53,-0.01
2015-02-21,의성,278,0.26,1.15,0.04
2015-02-21,구미,279,0.47,1.21,1.19
2015-02-21,영천,281,-0.40,0.50,0.70
2015-02-21,거창,284,-0.26,0.99,0.17
2015-02-21,합천,285,-0.24,0.97,0.36
2015-02-21,밀양,288,-0.14,0.72,0.22
2015-02-21,산청,289,-0.04,0.83,0.22
2015-02-21,거제,294,-0.60,0.70,0.79
2015-02-21,남해,295,0.04,0.99,0.95
