발표일자,지점명,지점코드,spi1,spi3,pn1,edi
2014-06-30,속초,90,-1.21,-0.98,36.80,-1.02
2014-06-30,대관령,100,-0.75,-0.70,49.40,-1.32
2014-06-30,춘천,101,-0.61,-1.90,50.10,-1.01
2014-06-30,강릉,105,-0.93,0.02,46.90,-0.62
2014-06-30,서울,108,0.04,-0.94,75.50,-0.97
2014-06-30,인천,112,-0.23,-0.75,58.70,-1.04
2014-06-30,원주,114,-1.51,-2.19,29.30,-1.57
2014-06-30,수원,119,-0.41,-0.87,55.10,-1.18
2014-06-30,충주,127,-0.51,-1.83,49.50,-1.23
2014-06-30,서산,129,-0.42,-0.71,52.20,-1.16
2014-06-30,울진,130,-0.31,0.87,74.30,0.20
2014-06-30,청주,131,-0.31,-1.31,66.60,-1.09
2014-06-30,대전,133,-0.02,-0.59,87.80,-0.87
2014-06-30,추풍령,135,-0.26,-0.63,71.80,-0.62
2014-06-30,포항,138,-0.45,-0.53,61.80,-0.42
2014-06-30,군산,140,-0.61,-0.72,54.70,-0.96
2014-06-30,대구,143,-1.58,-1.40,17.50,-1.20
2014-06-30,전주,146,-0.54,-1.08,54.00,-1.05
2014-06-30,울산,152,-0.92,-1.42,42.10,-1.13
2014-06-30,광주,156,-0.99,-1.49,40.30,-1.21
2014-06-30,부산,159,-1.69,-1.11,21.50,-1.13
2014-06-30,통영,162,-1.21,-1.34,33.00,-1.01
2014-06-30,목포,165,-0.77,-0.98,41.50,-0.90
2014-06-30,여수,168,-0.42,-1.52,60.60,-0.95
2014-06-30,완도,170,-0.59,-0.25,47.20,-0.64
2014-06-30,제주,184,-1.13,-1.42,36.90,-0.90
2014-06-30,성산,188,-0.24,0.09,76.40,-0.09
2014-06-30,서귀포,189,0.48,0.69,111.40,0.17
2014-06-30,진주,192,-0.33,-0.70,70.80,-0.76
2014-06-30,강화,201,-1.01,-1.58,27.40,-1.14
2014-06-30,양평,202,-0.06,-1.09,70.90,-0.74
2014-06-30,이천,203,-0.67,-1.26,49.90,-1.09
2014-06-30,인제,211,-0.72,-1.53,42.30,-1.18
2014-06-30,홍천,212,-0.81,-2.68,40.50,-1.32
2014-06-30,제천,221,-0.75,-1.94,42.10,-1.24
2014-06-30,보은,226,-0.30,-0.93,68.30,-0.94
2014-06-30,천안,232,-0.44,-1.01,57.70,-1.09
2014-06-30,보령,235,0.12,-0.37,95.20,-0.57
2014-06-30,부여,236,-0.68,-0.83,48.30,-1.03
2014-06-30,금산,238,-1.27,-1.75,26.90,-1.48
2014-06-30,부안,243,-0.84,-1.27,43.90,-1.34
2014-06-30,임실,244,-0.44,-0.95,61.60,-0.80
2014-06-30,정읍,245,-1.10,-1.49,29.50,-1.57
2014-06-30,남원,247,-0.51,-1.21,56.30,-0.97
2014-06-30,장흥,260,-0.53,-1.20,55.70,-1.01
2014-06-30,해남,261,-0.98,-1.14,34.40,-0.93
2014-06-30,고흥,262,0.07,-0.40,87.80,-0.53
2014-06-30,영주,272,-0.36,-1.08,68.00,-1.00
2014-06-30,문경,273,-0.44,-1.08,65.80,-0.98
2014-06-30,영덕,277,-0.08,0.25,89.50,-0.14
2014-06-30,의성,278,-1.13,-1.76,35.70,-1.48
2014-06-30,구미,279,-0.42,-0.63,61.80,-0.72
2014-06-30,영천,281,-1.24,-1.09,31.10,-0.97
2014-06-30,거창,284,-0.98,-1.29,37.10,-1.25
2014-06-30,합천,285,-1.44,-1.17,23.30,-1.03
2014-06-30,밀양,288,-0.88,-1.41,38.80,-1.18
2014-06-30,산청,289,-0.48,-0.78,57.20,-0.94
2014-06-30,거제,294,-1.58,-0.76,21.90,-0.85
2014-06-30,남해,295,-1.04,-1.36,35.70,-1.16
